session_id,station_id,city,timestamp,duration_min,energy_kwh,vehicle_type,connector_type,payment_method,temperature_c,is_weekend,session_cost_usd,battery_start_pct,battery_end_pct,user_rating
1228,ST-004,Seattle,2024-11-13 23:30:06,35.0,5.3,Tesla Model 3,Tesla Supercharger,Credit Card,-0.1,False,1.7,21.2,28.3,4.0
1229,ST-023,Nashville,2024-09-12 00:58:38,49.0,6.89,Rivian R1T,CCS,RFID Card,20.2,False,1.71,84.8,94.0,4.5
1230,ST-003,Denver,2024-05-15 16:00:32,105.4,24.21,Tesla Model Y,Tesla Supercharger,App,24.5,False,5.93,6.3,38.6,4.0
1231,ST-016,Seattle,2024-07-20 22:44:51,23.8,3.47,Ford Mustang Mach-E,CHAdeMO,RFID Card,21.6,True,0.99,17.5,22.1,4.5
1232,ST-019,Portland,2025-05-23 12:59:23,39.6,6.5,Tesla Model 3,Tesla Supercharger,RFID Card,,False,1.66,42.0,50.7,5.0
1233,ST-025,Portland,2024-08-24 18:08:19,62.8,9.91,Tesla Model Y,Tesla Supercharger,App,17.0,True,2.87,74.7,87.9,3.0
1234,ST-025,Portland,2024-07-19 00:27:36,33.2,4.44,Tesla Model 3,Tesla Supercharger,RFID Card,26.6,False,1.35,60.0,65.9,4.5
1235,ST-005,Nashville,2024-05-27 17:05:23,56.2,9.79,Tesla Model 3,Tesla Supercharger,Credit Card,26.7,False,2.16,64.1,77.2,4.0
1236,ST-005,Nashville,2024-11-23 09:04:20,37.7,6.15,Ford Mustang Mach-E,CHAdeMO,App,-0.9,True,1.55,37.2,45.4,3.0
1237,ST-001,Portland,2024-07-05 22:51:28,31.9,6.95,Other,CHAdeMO,App,36.2,False,1.92,24.2,33.5,4.0
1238,ST-003,Denver,2025-01-18 07:02:11,23.9,5.26,Nissan Leaf,CCS,App,-0.8,True,1.45,17.7,24.7,4.0
1239,ST-008,Austin,2025-05-26 00:33:19,20.0,4.47,Hyundai Ioniq 5,CCS,Credit Card,24.6,False,0.99,34.2,40.2,3.0
1240,ST-011,Nashville,2024-11-07 04:24:45,28.0,7.09,Other,CCS,App,7.5,False,1.61,34.0,43.5,
1241,ST-011,Nashville,2024-10-04 11:11:09,31.9,5.05,Chevy Bolt,CHAdeMO,Free/Promotional,16.3,False,1.26,8.3,15.0,4.5
1242,ST-021,Denver,2024-04-06 08:21:10,74.3,16.55,Hyundai Ioniq 5,CCS,Credit Card,24.1,True,3.9,70.7,92.8,4.0
1243,ST-009,Denver,2024-06-27 07:04:11,50.1,9.96,Tesla Model 3,Tesla Supercharger,RFID Card,34.5,False,2.49,24.3,37.6,3.0
1244,ST-003,Denver,2025-02-23 16:05:45,68.9,10.35,Chevy Bolt,J1772,Credit Card,5.7,True,2.83,48.0,61.8,4.0
1245,ST-004,Seattle,2024-04-01 09:29:25,56.7,9.59,Chevy Bolt,CCS,Free/Promotional,17.4,False,2.8,65.8,78.6,4.0
1246,ST-016,Seattle,2024-09-14 11:24:57,32.7,4.72,Tesla Model 3,Tesla Supercharger,RFID Card,19.4,True,1.38,30.1,36.4,4.5
1247,ST-013,Portland,2024-08-03 11:13:48,5.0,2.0,Hyundai Ioniq 5,CHAdeMO,App,19.6,True,0.59,46.7,49.4,4.0
1248,ST-004,Seattle,2024-07-19 11:54:24,24.4,3.28,Tesla Model 3,Tesla Supercharger,Credit Card,,False,1.02,63.4,67.8,3.0
1249,ST-005,Nashville,2024-10-05 02:02:31,18.7,3.37,Other,CCS,RFID Card,7.4,True,0.76,61.2,65.7,4.5
1250,ST-007,Portland,2024-09-15 12:36:18,55.8,11.05,Nissan Leaf,CCS,App,14.2,True,3.22,28.4,43.1,3.5
1251,ST-007,Portland,2025-02-23 05:49:35,81.4,18.95,Rivian R1T,J1772,Credit Card,11.4,True,5.79,7.3,32.6,
1252,ST-023,Nashville,2025-02-11 01:23:50,42.9,7.36,Ford Mustang Mach-E,CCS,Credit Card,,False,1.88,47.4,57.2,4.0
1253,ST-012,Raleigh,2025-02-22 09:22:45,39.9,9.63,Tesla Model Y,Tesla Supercharger,App,,True,2.49,36.3,49.1,5.0
1254,ST-024,Raleigh,2025-02-11 17:55:51,66.2,14.26,Tesla Model 3,Tesla Supercharger,Credit Card,-0.9,False,3.51,71.8,90.8,4.5
1255,ST-006,Raleigh,2025-05-04 14:24:19,37.0,7.15,Hyundai Ioniq 5,CHAdeMO,App,21.4,True,1.93,54.3,63.8,5.0
1256,ST-017,Nashville,2024-12-09 10:08:59,30.8,5.23,Rivian R1T,CHAdeMO,App,,False,1.22,15.3,22.3,2.5
1257,ST-012,Raleigh,2025-05-07 20:22:00,29.0,4.88,Ford Mustang Mach-E,CCS,App,25.5,False,1.25,28.4,34.9,5.0
1258,ST-001,Portland,2025-04-11 14:51:36,95.8,17.99,Chevy Bolt,CCS,Credit Card,26.9,False,4.7,50.8,74.8,3.5
1259,ST-023,Nashville,2024-12-02 17:58:22,7.5,2.0,Tesla Model Y,Tesla Supercharger,Credit Card,,False,0.52,83.0,85.7,4.5
1260,ST-018,Raleigh,2024-08-28 00:41:46,27.6,5.23,Hyundai Ioniq 5,CHAdeMO,RFID Card,29.3,False,1.22,63.4,70.4,
1261,ST-008,Austin,2024-01-23 12:14:52,92.1,17.45,Rivian R1T,CCS,RFID Card,-4.0,False,3.77,11.4,34.7,4.0
1262,ST-008,Austin,2024-11-14 23:29:25,121.0,21.08,Ford Mustang Mach-E,CCS,Credit Card,0.8,False,5.08,69.7,97.8,5.0
1263,ST-011,Nashville,2024-08-11 09:58:44,43.7,5.83,Tesla Model 3,CCS,Credit Card,28.5,True,1.51,10.4,18.2,
1264,ST-005,Nashville,2024-12-19 14:57:19,40.1,6.87,Hyundai Ioniq 5,CCS,App,2.1,False,1.79,44.4,53.6,
1265,ST-005,Nashville,2024-06-28 09:52:43,55.6,70.28,Chevy Bolt,J1772,Credit Card,30.4,False,17.51,63.5,100.0,5.0
1266,ST-017,Nashville,2025-02-24 17:56:20,132.1,27.35,Tesla Model Y,J1772,RFID Card,10.3,False,6.53,57.7,94.2,5.0
1267,ST-008,Austin,2024-01-17 03:58:26,14.9,2.71,Rivian R1T,CHAdeMO,,-2.8,False,0.58,73.6,77.2,
1268,ST-022,Seattle,2024-02-09 08:15:47,9.1,2.0,Hyundai Ioniq 5,CCS,Credit Card,2.3,False,0.63,82.6,85.3,4.0
1269,ST-006,Raleigh,2024-11-04 21:52:29,160.6,29.69,Rivian R1T,J1772,App,,False,7.45,38.2,77.8,4.0
1270,ST-024,Raleigh,2024-09-06 23:19:00,49.6,10.49,Tesla Model Y,Tesla Supercharger,RFID Card,15.6,False,2.4,46.1,60.1,4.0
1271,ST-015,Denver,2025-04-06 02:03:04,21.9,4.63,Tesla Model Y,CCS,Credit Card,13.6,True,1.3,62.9,69.1,4.0
1272,ST-023,Nashville,2024-08-13 06:20:16,11.7,2.29,Chevy Bolt,CHAdeMO,RFID Card,24.9,False,0.54,29.0,32.1,1.0
1273,ST-024,Raleigh,2024-11-26 21:13:52,60.1,11.69,Hyundai Ioniq 5,CCS,Credit Card,,False,3.02,55.1,70.7,3.0
1274,ST-015,Denver,2024-05-16 09:21:44,22.6,4.67,Tesla Model Y,Tesla Supercharger,App,21.3,False,1.09,53.7,59.9,2.5
1275,ST-015,Denver,2025-05-01 20:32:20,30.1,5.82,Chevy Bolt,J1772,App,24.4,False,1.54,75.7,83.5,4.5
1276,ST-011,Nashville,2024-03-31 03:44:31,36.9,8.06,BMW iX,CHAdeMO,App,21.0,True,2.1,11.8,22.5,5.0
1277,ST-005,Nashville,2024-04-09 02:21:18,25.7,5.2,Tesla Model 3,Tesla Supercharger,Credit Card,19.2,False,1.22,58.6,65.5,2.5
1278,ST-018,Raleigh,2024-10-02 14:47:15,35.9,7.09,Tesla Model 3,Tesla Supercharger,,15.1,False,1.76,22.5,32.0,3.0
1279,ST-011,Nashville,2024-08-30 16:22:57,39.2,6.47,Tesla Model 3,Tesla Supercharger,RFID Card,21.3,False,1.41,59.9,68.5,5.0
1280,ST-024,Raleigh,2024-08-14 11:15:45,42.3,6.13,Hyundai Ioniq 5,CHAdeMO,Free/Promotional,26.9,False,1.6,75.4,83.6,
1281,ST-022,Seattle,2025-06-08 00:53:07,6.8,2.0,Tesla Model Y,Tesla Supercharger,RFID Card,23.1,True,0.54,64.8,67.5,3.0
1282,ST-016,Seattle,2024-05-10 17:22:36,28.0,3.9,Tesla Model Y,Tesla Supercharger,Credit Card,30.6,False,1.07,35.5,40.7,2.0
1283,ST-017,Nashville,2025-02-07 17:30:35,16.6,4.17,Hyundai Ioniq 5,J1772,RFID Card,7.4,False,1.08,59.9,65.5,3.0
1284,ST-020,Austin,2025-02-03 00:06:54,30.6,7.18,Tesla Model 3,Tesla Supercharger,Free/Promotional,2.8,False,1.43,17.5,27.1,5.0
1285,ST-022,Seattle,2025-04-24 22:23:20,60.4,10.17,Tesla Model Y,Tesla Supercharger,App,17.1,False,3.14,64.6,78.2,3.0
1286,ST-018,Raleigh,2024-06-23 22:44:50,44.8,10.32,Ford Mustang Mach-E,CCS,Credit Card,22.0,True,2.82,29.3,43.1,4.0
1287,ST-006,Raleigh,2024-02-20 22:52:42,58.7,11.83,Other,CCS,Credit Card,9.7,False,3.07,11.5,27.3,4.0
1288,ST-007,Portland,2024-11-08 09:20:43,32.7,7.1,Nissan Leaf,J1772,RFID Card,5.9,False,2.01,52.8,62.3,5.0
1289,ST-025,Portland,2024-01-11 09:25:24,33.1,5.5,Nissan Leaf,J1772,Credit Card,,False,1.43,14.9,22.2,3.0
1290,ST-020,Austin,2024-07-10 13:47:00,16.2,2.74,Ford Mustang Mach-E,J1772,RFID Card,28.2,False,0.62,41.4,45.1,
1291,ST-021,Denver,2024-01-26 12:47:32,61.4,13.97,Tesla Model 3,Tesla Supercharger,App,1.0,False,3.79,64.5,83.1,1.5
1292,ST-008,Austin,2025-06-13 19:31:19,44.4,8.73,Tesla Model 3,Tesla Supercharger,Credit Card,37.5,False,1.82,12.0,23.6,
1293,ST-013,Portland,2024-11-24 11:01:01,35.6,6.03,Other,J1772,RFID Card,-1.7,True,1.68,17.1,25.1,4.0
1294,ST-021,Denver,2024-08-25 06:30:52,17.9,3.7,Ford Mustang Mach-E,J1772,RFID Card,19.7,True,0.9,15.0,19.9,4.5
1295,ST-013,Portland,2025-01-05 00:02:21,13.0,2.96,Ford Mustang Mach-E,CCS,Credit Card,-1.8,True,0.8,34.5,38.4,3.0
1296,ST-005,Nashville,2025-06-02 13:32:11,47.5,10.79,Chevy Bolt,CCS,Free/Promotional,36.6,False,2.8,62.8,77.2,4.5
1297,ST-022,Seattle,2024-10-21 10:12:03,15.1,3.46,Nissan Leaf,CHAdeMO,RFID Card,10.1,False,0.99,6.9,11.5,3.0
1298,ST-016,Seattle,2024-11-09 17:33:59,30.8,4.62,Tesla Model 3,Tesla Supercharger,RFID Card,6.3,True,1.28,12.9,19.1,4.0
1299,ST-011,Nashville,2025-01-08 07:12:48,31.2,6.16,Rivian R1T,CCS,App,1.6,False,1.59,30.6,38.8,2.0
1300,ST-021,Denver,2025-06-21 06:14:07,28.4,4.05,Chevy Bolt,CHAdeMO,App,35.5,True,1.02,58.4,63.8,4.5
1301,ST-019,Portland,2024-05-15 13:35:08,37.4,6.3,Tesla Model Y,Tesla Supercharger,App,22.8,False,1.64,77.2,85.6,4.5
1302,ST-025,Portland,2024-03-29 01:04:23,65.0,16.7,Hyundai Ioniq 5,J1772,Credit Card,23.2,False,4.92,51.6,73.9,3.5
1303,ST-013,Portland,2024-11-18 04:21:16,67.7,12.41,Ford Mustang Mach-E,CCS,App,,False,3.6,73.7,90.2,4.0
1304,ST-019,Portland,2024-01-07 19:24:18,88.1,18.18,Other,CCS,Credit Card,-2.9,True,5.07,14.5,38.7,5.0
1305,ST-011,Nashville,2024-11-27 22:42:37,237.9,60.74,Ford Mustang Mach-E,CHAdeMO,Free/Promotional,-1.0,False,14.68,49.1,100.0,3.5
1306,ST-013,Portland,2024-12-28 07:18:29,42.3,10.19,Nissan Leaf,J1772,Credit Card,0.3,True,2.94,62.6,76.2,2.5
1307,ST-024,Raleigh,2025-05-15 14:22:53,12.9,2.0,Tesla Model 3,Tesla Supercharger,App,20.2,False,0.48,61.3,64.0,4.5
1308,ST-007,Portland,2024-09-09 01:34:20,16.7,2.9,Tesla Model Y,Tesla Supercharger,RFID Card,14.4,False,0.74,61.4,65.3,4.0
1309,ST-008,Austin,2024-02-19 17:48:42,41.7,7.96,Tesla Model Y,Tesla Supercharger,Free/Promotional,8.3,False,1.88,24.3,34.9,4.5
1310,ST-012,Raleigh,2025-01-22 19:03:11,34.2,7.13,Ford Mustang Mach-E,CCS,Credit Card,-4.6,False,1.76,7.9,17.4,4.0
1311,ST-003,Denver,2024-11-21 22:15:02,27.5,6.5,Chevy Bolt,CCS,App,-3.5,False,1.77,26.3,35.0,4.5
1312,ST-011,Nashville,2024-12-09 20:25:53,18.5,4.49,Nissan Leaf,CCS,App,1.8,False,1.11,68.9,74.9,2.0
1313,ST-025,Portland,2025-01-20 13:35:01,38.6,6.75,Other,CHAdeMO,App,-0.6,False,1.89,57.5,66.5,3.0
1314,ST-021,Denver,2024-09-02 14:57:22,21.3,3.45,Other,J1772,RFID Card,18.4,False,0.95,40.4,45.0,4.0
1315,ST-008,Austin,2024-05-13 16:56:38,51.1,11.48,Ford Mustang Mach-E,CHAdeMO,App,32.1,False,2.71,64.6,79.9,3.0
1316,ST-019,Portland,2024-09-10 21:00:43,87.3,16.54,Nissan Leaf,CHAdeMO,Credit Card,13.4,False,4.39,70.8,92.9,4.5
1317,ST-004,Seattle,2024-10-22 12:40:13,49.3,7.46,Hyundai Ioniq 5,CCS,RFID Card,5.5,False,2.11,28.3,38.2,3.5
1318,ST-013,Portland,2024-10-04 13:27:15,19.7,3.61,Chevy Bolt,Tesla Supercharger,RFID Card,3.6,False,0.96,40.4,45.2,3.0
1319,ST-001,Portland,2024-06-08 11:08:43,8.5,2.0,Other,J1772,App,32.2,True,0.51,6.7,9.4,5.0
1320,ST-014,Austin,2024-07-23 00:24:39,55.9,8.43,Tesla Model 3,Tesla Supercharger,Free/Promotional,,False,2.01,50.3,61.5,
1321,ST-003,Denver,2024-06-24 09:12:39,14.2,2.27,Nissan Leaf,CCS,Credit Card,29.0,False,0.55,28.9,31.9,4.5
1322,ST-013,Portland,2024-03-06 02:13:35,10.7,2.0,Chevy Bolt,CCS,App,12.1,False,0.53,57.7,60.4,3.5
1323,ST-011,Nashville,2024-07-19 01:12:23,21.9,3.54,Hyundai Ioniq 5,CCS,Free/Promotional,26.2,False,0.78,28.9,33.6,3.0
1324,ST-018,Raleigh,2025-06-28 05:21:19,7.8,2.0,BMW iX,CCS,Free/Promotional,30.0,True,0.52,43.5,46.2,3.0
1325,ST-006,Raleigh,2025-04-10 03:43:55,37.7,5.7,Hyundai Ioniq 5,CCS,,20.1,False,1.54,17.7,25.3,4.0
1326,ST-013,Portland,2024-11-09 21:07:18,12.5,2.0,Ford Mustang Mach-E,CCS,RFID Card,2.3,True,0.55,69.9,72.6,5.0
1327,ST-021,Denver,2025-02-07 12:25:08,33.5,7.86,Tesla Model 3,Tesla Supercharger,RFID Card,,False,1.93,50.1,60.6,4.0
1328,ST-008,Austin,2025-01-28 02:06:49,77.6,15.99,Ford Mustang Mach-E,CHAdeMO,Credit Card,1.0,False,3.76,60.8,82.1,4.5
1329,ST-018,Raleigh,2025-03-21 19:20:19,9.5,2.24,BMW iX,J1772,Credit Card,,False,0.53,34.7,37.7,4.5
1330,ST-014,Austin,2024-09-07 05:03:56,23.5,3.63,Rivian R1T,J1772,RFID Card,17.2,True,0.84,40.8,45.6,4.5
1331,ST-008,Austin,2024-11-25 10:29:25,100.1,20.04,Chevy Bolt,CCS,App,0.5,False,4.28,71.7,98.4,
1332,ST-006,Raleigh,2024-10-13 22:58:44,70.5,13.24,Tesla Model 3,Tesla Supercharger,Credit Card,12.7,True,3.17,57.8,75.5,5.0
1333,ST-018,Raleigh,2024-01-31 05:54:05,27.9,6.26,Hyundai Ioniq 5,CCS,Credit Card,7.8,False,1.46,80.4,88.7,4.5
1334,ST-019,Portland,2025-02-26 18:42:28,160.5,27.96,Ford Mustang Mach-E,CCS,App,2.7,False,7.32,50.4,87.7,4.0
1335,ST-005,Nashville,2024-06-03 19:15:22,26.8,6.22,Chevy Bolt,CHAdeMO,Credit Card,26.4,False,1.38,74.8,83.1,
1336,ST-021,Denver,2024-11-13 06:57:07,15.0,2.58,Ford Mustang Mach-E,CHAdeMO,RFID Card,0.1,False,0.7,61.8,65.2,3.5
1337,ST-022,Seattle,2024-11-15 05:06:26,13.5,3.11,Ford Mustang Mach-E,CCS,Credit Card,5.0,False,0.85,31.4,35.5,
1338,ST-016,Seattle,2024-08-29 18:03:36,14.5,3.28,Tesla Model 3,Tesla Supercharger,App,23.3,False,0.91,40.4,44.8,1.5
1339,ST-002,Austin,2024-09-09 04:26:21,55.4,8.27,Hyundai Ioniq 5,J1772,Credit Card,18.2,False,1.73,56.2,67.2,
1340,ST-002,Austin,2024-10-09 15:26:11,55.9,9.33,Tesla Model Y,CCS,App,5.6,False,2.21,80.3,92.7,4.0
1341,ST-021,Denver,2025-01-05 00:37:09,6.2,2.0,Nissan Leaf,CCS,App,-2.9,True,0.53,70.9,73.6,1.0
1342,ST-018,Raleigh,2025-05-14 17:39:27,86.4,14.27,Nissan Leaf,CCS,Credit Card,27.3,False,3.55,68.2,87.2,1.5
1343,ST-018,Raleigh,2025-02-02 20:55:30,38.4,9.69,Nissan Leaf,J1772,Credit Card,8.5,True,2.36,14.3,27.2,2.0
1344,ST-013,Portland,2024-08-27 15:29:44,101.4,19.03,Rivian R1T,J1772,,23.1,False,5.31,7.6,33.0,3.0
1345,ST-006,Raleigh,2025-04-03 11:13:31,101.4,13.83,Tesla Model Y,Tesla Supercharger,App,22.4,False,3.56,82.6,100.0,4.0
1346,ST-011,Nashville,2024-08-18 20:22:32,12.2,2.0,Ford Mustang Mach-E,CHAdeMO,App,25.3,True,0.46,39.7,42.4,4.0
1347,ST-007,Portland,2024-07-19 04:29:07,45.1,9.36,BMW iX,CCS,Free/Promotional,26.5,False,2.83,50.9,63.4,5.0
1348,ST-007,Portland,2024-07-14 16:52:53,38.4,8.94,Tesla Model 3,Tesla Supercharger,App,33.2,True,2.32,11.3,23.2,1.0
1349,ST-015,Denver,2024-05-06 06:42:00,111.8,22.99,Ford Mustang Mach-E,J1772,App,23.1,False,5.7,30.0,60.7,4.5
1350,ST-011,Nashville,2024-03-13 02:06:10,15.0,3.06,Tesla Model Y,Tesla Supercharger,App,17.3,False,0.73,11.4,15.5,5.0
1351,ST-020,Austin,2024-01-22 09:16:38,36.9,7.03,Hyundai Ioniq 5,CCS,Credit Card,-2.5,False,1.54,30.6,40.0,4.0
1352,ST-025,Portland,2025-03-30 15:24:54,140.3,25.61,Tesla Model 3,Tesla Supercharger,App,13.6,True,6.9,68.0,100.0,4.0
1353,ST-008,Austin,2024-05-02 02:05:52,40.7,9.29,Nissan Leaf,CCS,App,31.8,False,1.85,44.6,57.0,3.5
1354,ST-007,Portland,2024-04-12 10:13:39,35.8,7.98,Tesla Model 3,Tesla Supercharger,Credit Card,13.4,False,2.29,17.6,28.2,4.0
1355,ST-004,Seattle,2024-02-21 13:53:28,24.7,5.05,Tesla Model Y,Tesla Supercharger,Free/Promotional,2.8,False,1.62,54.1,60.8,
1356,ST-004,Seattle,2024-10-08 05:35:38,30.1,4.05,Tesla Model Y,Tesla Supercharger,RFID Card,6.7,False,1.25,28.1,33.5,4.5
1357,ST-019,Portland,2025-04-16 08:19:34,41.6,76.05,Ford Mustang Mach-E,CHAdeMO,App,19.7,False,22.53,55.0,100.0,2.5
1358,ST-014,Austin,2025-01-22 05:02:29,30.2,6.7,Tesla Model Y,Tesla Supercharger,App,-0.4,False,1.43,63.7,72.6,4.5
1359,ST-001,Portland,2025-01-15 18:18:38,54.2,11.14,Tesla Model Y,CHAdeMO,Credit Card,3.6,False,2.97,32.6,47.5,3.0
1360,ST-020,Austin,2024-06-10 19:31:42,14.1,3.2,Tesla Model Y,Tesla Supercharger,App,24.4,False,0.64,61.6,65.9,1.5
1361,ST-009,Denver,2024-01-18 01:56:20,21.0,3.91,BMW iX,CCS,RFID Card,6.2,False,1.03,58.4,63.6,3.5
1362,ST-018,Raleigh,2024-12-21 22:44:04,35.5,5.89,Other,CHAdeMO,Credit Card,1.5,True,1.57,17.4,25.3,2.5
1363,ST-025,Portland,2024-08-24 21:46:59,40.7,6.75,Tesla Model 3,Tesla Supercharger,Credit Card,13.9,True,2.07,47.2,56.2,2.5
1364,ST-013,Portland,2025-02-11 17:16:25,22.3,5.65,Ford Mustang Mach-E,CCS,App,13.5,False,1.53,12.2,19.7,
1365,ST-004,Seattle,2025-05-29 01:55:30,18.1,2.9,Nissan Leaf,CCS,RFID Card,31.1,False,0.78,37.0,40.9,
1366,ST-008,Austin,2024-03-16 12:39:50,11.5,2.45,Chevy Bolt,CHAdeMO,App,14.9,True,0.56,60.2,63.5,4.0
1367,ST-008,Austin,2024-01-10 19:21:58,35.3,8.12,Tesla Model 3,Tesla Supercharger,App,,False,1.82,70.6,81.4,1.5
1368,ST-012,Raleigh,2025-02-20 15:46:27,35.7,6.38,Tesla Model Y,Tesla Supercharger,RFID Card,4.6,False,1.58,20.4,28.9,5.0
1369,ST-021,Denver,2024-06-25 01:56:22,40.6,6.41,Other,CHAdeMO,RFID Card,29.7,False,1.82,60.0,68.5,1.5
1370,ST-006,Raleigh,2025-05-11 13:11:47,110.1,22.76,Other,CCS,Credit Card,28.5,True,6.0,14.8,45.1,3.0
1371,ST-022,Seattle,2025-03-27 00:37:23,28.5,5.22,Nissan Leaf,CHAdeMO,Free/Promotional,17.1,False,1.71,71.6,78.6,
1372,ST-020,Austin,2024-09-17 00:52:32,48.1,9.25,Other,CHAdeMO,Credit Card,21.6,False,1.99,37.6,49.9,2.0
1373,ST-010,Seattle,2025-03-04 11:32:24,35.1,7.0,BMW iX,CCS,,11.6,False,1.96,17.5,26.8,5.0
1374,ST-022,Seattle,2024-07-20 11:05:20,26.1,5.18,Ford Mustang Mach-E,CHAdeMO,Credit Card,23.9,True,1.6,45.4,52.3,4.0
1375,ST-011,Nashville,2024-02-25 15:13:15,41.7,10.5,Nissan Leaf,CCS,App,11.0,True,2.58,26.7,40.7,1.0
1376,ST-004,Seattle,2024-09-04 11:56:33,27.1,4.35,Tesla Model 3,Tesla Supercharger,Credit Card,21.9,False,1.32,62.3,68.1,3.5
1377,ST-007,Portland,2024-05-07 00:31:27,38.3,6.33,Tesla Model 3,Tesla Supercharger,,26.3,False,1.72,42.2,50.6,3.5
1378,ST-024,Raleigh,2024-06-29 13:57:40,33.2,7.0,Chevy Bolt,CCS,App,32.2,True,1.81,45.8,55.1,5.0
1379,ST-012,Raleigh,2024-07-27 11:20:49,15.5,3.53,Tesla Model Y,Tesla Supercharger,App,29.4,True,0.96,44.0,48.7,3.0
1380,ST-018,Raleigh,2025-05-11 13:15:22,43.7,7.0,Tesla Model 3,CHAdeMO,Free/Promotional,,True,1.84,79.0,88.3,
1381,ST-013,Portland,2025-03-22 00:47:00,49.4,7.46,Tesla Model 3,Tesla Supercharger,App,16.5,True,2.22,34.9,44.8,1.0
1382,ST-011,Nashville,2024-07-17 20:22:19,36.1,6.9,Nissan Leaf,CCS,App,30.9,False,1.63,23.1,32.3,2.0
1383,ST-004,Seattle,2024-04-18 05:10:35,27.4,4.7,Rivian R1T,CCS,RFID Card,20.8,False,1.45,78.5,84.8,4.5
1384,ST-005,Nashville,2024-10-22 23:24:13,14.2,3.17,Chevy Bolt,CCS,App,10.1,False,0.74,67.1,71.3,2.5
1385,ST-001,Portland,2024-08-13 19:23:39,37.8,8.62,Ford Mustang Mach-E,CCS,Credit Card,27.1,False,2.6,80.3,91.8,4.5
1386,ST-023,Nashville,2025-02-13 11:47:03,12.8,2.24,Chevy Bolt,CCS,RFID Card,14.0,False,0.58,79.8,82.8,3.5
1387,ST-024,Raleigh,2024-06-15 17:43:18,55.0,7.78,Chevy Bolt,J1772,RFID Card,25.9,True,1.99,29.7,40.1,3.5
1388,ST-021,Denver,2024-02-01 19:59:56,21.3,5.48,Hyundai Ioniq 5,CHAdeMO,App,10.5,False,1.38,19.1,26.4,4.5
1389,ST-014,Austin,2024-04-20 04:09:09,64.0,14.81,Chevy Bolt,CHAdeMO,RFID Card,32.3,True,3.29,18.0,37.7,5.0
1390,ST-012,Raleigh,2025-06-07 17:28:41,25.8,4.55,BMW iX,CHAdeMO,App,31.9,True,1.21,16.0,22.1,4.0
1391,ST-002,Austin,2024-09-15 04:37:04,52.5,8.79,Chevy Bolt,CCS,App,21.3,True,2.02,22.7,34.4,5.0
1392,ST-012,Raleigh,2024-06-13 14:51:33,46.7,7.07,Tesla Model Y,Tesla Supercharger,Free/Promotional,29.8,False,1.6,62.4,71.8,1.5
1393,ST-017,Nashville,2025-06-08 11:26:26,67.9,14.13,Other,CCS,App,21.8,True,3.47,84.2,100.0,4.5
1394,ST-015,Denver,2024-01-25 15:56:54,17.2,2.58,Tesla Model 3,Tesla Supercharger,App,1.9,False,0.61,15.6,19.0,5.0
1395,ST-025,Portland,2024-08-17 11:11:39,38.4,8.2,Tesla Model 3,Tesla Supercharger,App,27.5,True,2.51,62.8,73.7,5.0
1396,ST-023,Nashville,2025-04-22 12:15:39,69.5,14.67,Nissan Leaf,CCS,Credit Card,19.1,False,3.71,35.8,55.4,5.0
1397,ST-010,Seattle,2025-06-08 10:18:01,49.5,11.2,Tesla Model 3,Tesla Supercharger,App,25.5,True,3.3,44.7,59.6,3.0
1398,ST-004,Seattle,2024-07-24 12:02:31,5.6,2.0,Tesla Model 3,Tesla Supercharger,App,26.8,False,0.64,62.0,64.7,3.5
1399,ST-011,Nashville,2024-05-15 07:41:22,101.8,19.09,Hyundai Ioniq 5,J1772,App,23.9,False,4.85,56.8,82.3,4.5
1400,ST-002,Austin,2024-12-14 11:30:27,43.5,10.77,Tesla Model Y,Tesla Supercharger,App,2.6,True,2.34,48.3,62.7,4.0
1401,ST-016,Seattle,2024-12-28 05:53:29,82.9,20.55,Hyundai Ioniq 5,CCS,,-3.2,True,6.36,72.5,99.9,3.0
1402,ST-008,Austin,2024-01-03 21:32:37,16.2,2.98,Tesla Model Y,Tesla Supercharger,,5.0,False,0.65,85.0,89.0,4.0
1403,ST-007,Portland,2024-04-12 18:30:09,45.6,6.55,Ford Mustang Mach-E,CCS,RFID Card,16.7,False,1.84,38.1,46.8,
1404,ST-021,Denver,2024-03-17 07:53:59,18.8,4.2,Hyundai Ioniq 5,J1772,App,14.6,True,1.13,49.1,54.7,3.5
1405,ST-006,Raleigh,2024-10-14 02:25:33,12.7,2.0,Tesla Model Y,Tesla Supercharger,App,5.4,False,0.48,49.7,52.4,
1406,ST-017,Nashville,2024-11-18 15:21:23,9.1,2.0,Rivian R1T,CCS,Credit Card,4.3,False,0.52,23.5,26.2,4.0
1407,ST-002,Austin,2025-04-21 11:44:58,138.2,23.01,Tesla Model 3,Tesla Supercharger,Credit Card,19.7,False,5.51,76.3,100.0,4.5
1408,ST-017,Nashville,2024-07-04 00:21:51,36.3,5.88,Ford Mustang Mach-E,CHAdeMO,Free/Promotional,35.3,False,1.51,22.4,30.2,3.0
1409,ST-011,Nashville,2025-03-22 19:06:22,50.1,11.5,Tesla Model 3,Tesla Supercharger,Free/Promotional,13.3,True,3.0,65.7,81.0,3.5
1410,ST-015,Denver,2025-05-28 13:32:56,22.8,3.08,Tesla Model Y,Tesla Supercharger,Credit Card,29.9,False,0.86,32.6,36.7,4.0
